330.0,1.950058846015e-12,8.97111073428e-13,6.26883327172e-14,2.9570634e-12,831.22,2.22284584040167e-15,2.530072687735e-16,3.475526994e-16,4.56870815286e-14
340.0,1.58678766559e-12,6.25882431822e-13,4.157631569896e-14,2.2938988e-12,832.04,2.1104158300184598e-15,1.51315003989e-16,3.429142128e-16,3.80239597317e-14
350.0,1.292459603587e-12,4.3734560581499997e-13,2.76187848733e-14,1.7908103e-12,832.71,2.00430641986794e-15,9.0696157274e-17,3.3839431236e-16,3.16886640081e-14
360.0,1.053680322482e-12,3.0605273278319997e-13,1.837510114978e-14,1.4062835e-12,833.25,1.90407169780818e-15,5.44743444544e-17,3.3398146422e-16,2.64414754743e-14
370.0,8.59742417997e-13,2.144718762966e-13,1.2243227139140001e-14,1.1102898e-12,833.68,1.8093154008804398e-15,3.27825022736e-17,3.296663442e-16,2.20880372745e-14
380.0,7.02058665289e-13,1.5049317288e-13,8.16920425614e-15,8.8092673e-13,834.03,1.7196796827630398e-15,1.97651168985e-17,3.2544128538e-16,1.847040730848e-14
390.0,5.73728817448e-13,1.057332834756e-13,5.4583628355e-15,7.0209263e-13,834.32,1.6348423222510199e-15,1.19379663347e-17,3.2129982612e-16,1.545991120608e-14
400.0,4.69195376878e-13,7.437623466e-14,3.651972241642e-15,5.6185379e-13,834.55,1.5545082822303498e-15,7.22283937715e-18,3.1723692768000003e-16,1.2951373630019999e-14
410.0,3.83974365319e-13,5.23802495298e-14,2.446584413102e-15,4.5129831e-13,834.74,1.47840691815759e-15,4.37733679924e-18,3.132481707e-16,1.085863301034e-14
420.0,3.14443850527e-13,3.693163196376e-14,1.641154427524e-15,3.6372093e-13,834.89,1.4062901170463298e-15,2.65715535702e-18,3.093299226e-16,9.11090523234e-15
430.0,2.57672323454e-13,2.60684453064e-14,1.102260951218e-15,2.9403834e-13,835.02,1.3379264485674299e-15,1.6155278968e-18,3.0547893582e-16,7.649883937049999e-15
440.0,2.112858659047e-13,1.842081725976e-14,7.41238109436e-16,2.3837123e-13,835.12,1.27310289313304e-15,9.83763771395e-19,3.0169266588e-16,6.4274525333999995e-15
450.0,1.7335816049980001e-13,1.3030770087239999e-14,4.990682627766e-16,1.9373744e-13,835.2,1.211619524715e-15,5.9997327566e-19,2.9796871896e-16,5.40379673037e-15
460.0,1.423263742406e-13,9.22768820616e-15,3.364229846702e-16,1.5782727e-13,835.26,1.1532904413516198e-15,3.66463661065e-19,2.943050193e-16,4.54122694659e-15
470.0,1.169201794551e-13,6.54141093426e-15,2.27053723119e-16,1.2885809e-13,835.32,1.09794170473981e-15,2.2417065488700003e-19,2.906998092e-16,3.8233888488e-15
480.0,9.61065874225e-14,4.641946836348e-15,1.534206206056e-16,1.0542015e-13,835.36,1.0454101438692199e-15,1.37330869571e-19,2.8715138118e-16,3.22070768814e-15
490.0,7.90447472794e-14,3.297417358716e-15,1.037877208202e-16,8.6410561e-14,835.4,9.955424909802298e-16,8.42545312615e-20,2.8365827886e-16,2.71443112845e-15
500.0,6.50498547503e-14,2.34470699481e-15,7.02927698426e-17,7.0958024e-14,835.43,9.4819465045148e-16,5.1766204812399995e-20,2.8021911282e-16,2.288908956177e-15
510.0,5.35638593734e-14,1.668944707128e-15,4.766242220736e-17,5.8371378e-14,835.45,9.032318317294099e-16,3.18512477625e-20,2.76832728e-16,1.93107452097e-15
520.0,4.41312300832e-14,1.189131679422e-15,3.235462041866e-17,4.8099698e-14,835.47,8.605260236669999e-16,1.9625755023699998e-20,2.7349785216e-16,1.6300010935139999e-15
530.0,3.63804592651e-14,8.48105988558e-16,2.198822111988e-17,3.970283e-14,835.49,8.199577226077899e-16,1.21099517625e-20,2.7021341394e-16,1.376555725092e-15
540.0,3.00079100194e-14,6.0547782282e-16,1.4960040290040002e-17,3.2827494e-14,835.5,7.814133402598499e-16,7.482908398050001e-21,2.669783922e-16,1.163093159145e-15
550.0,2.476552042236e-14,4.3268602800539997e-16,1.018972715476e-17,2.7189578e-14,835.51,7.447864000616399e-16,4.630280976795e-21,2.6379178254e-16,9.83216217054e-16
560.0,2.045042725301e-14,3.0950808051959997e-16,6.94828110868e-18,2.2559887e-14,835.52,7.099762078866099e-16,2.86912632879e-21,2.6065266426e-16,8.315654204849999e-16
570.0,1.689653734673e-14,2.216110960962e-16,4.743207994128e-18,1.8752966e-14,835.53,6.7688705446596e-16,1.780300919055e-21,2.575600497e-16,7.03646014206e-16
580.0,1.396796528058e-14,1.588294031592e-16,3.241501943048e-18,1.5618617e-14,835.53,6.454297440783499e-16,1.1062069707799999e-21,2.5451316882e-16,5.95692970851e-16
590.0,1.155333050108e-14,1.1394295688399998e-16,2.217671398488e-18,1.3034814e-14,835.54,6.155190954745479e-16,6.8829554209e-22,2.5151115114e-16,5.04544438701e-16
600.0,9.5613410918e-15,8.1820021761e-17,1.518876621984e-18,1.090227e-14,835.54,5.87075164829198e-16,4.288505942365e-22,2.4855319314000003e-16,4.27547612511e-16
610.0,7.91710255438e-15,5.88089440938e-17,1.04140408372e-18,9.1400547e-15,835.54,5.600218300412189e-16,2.6756362880200003e-22,2.4563842434e-16,3.62472931059e-16
620.0,6.55916860586e-15,4.230968540034e-17,7.14801819076e-19,7.6821306e-15,835.55,5.34287501906844e-16,1.6716134759499999e-22,2.4276620862e-16,3.07448975205e-16
630.0,5.4370808088100004e-15,3.046802750148e-17,4.91157625036e-19,6.4745064e-15,835.55,5.098046588662299e-16,1.04575389523e-22,2.3993574246e-16,2.6090041287899997e-16
640.0,4.50936355984e-15,2.196125665212e-17,3.37847624105e-19,5.4729768e-15,835.55,4.86509056072695e-16,6.55095617542e-23,2.371462893e-16,2.215035395025e-16
650.0,3.74193591434e-15,1.58443494483e-17,2.32639727106e-19,4.6413276e-15,835.55,4.643397586251029e-16,4.10920993322e-23,2.3439706236000003e-16,1.881433837407e-16
660.0,3.10676596793e-15,1.144185383088e-17,1.6036472431919998e-19,3.9498489e-15,835.55,4.43239739750794e-16,2.58101206392e-23,2.31687459e-16,1.59882017115e-16
670.0,2.580776455462e-15,8.27028357132e-18,1.10660614347e-19,3.3741316e-15,835.56,4.23154465105983e-16,1.6232869690799999e-23,2.2901682636e-16,1.359287568981e-16
680.0,2.144969288669e-15,5.9833451874e-18,7.64425096294e-20,2.8941121e-15,835.56,4.0403267706004595e-16,1.0222844395600001e-23,2.2638442788e-16,1.156173281019e-16
690.0,1.783689278327e-15,4.332774718128e-18,5.286053949292e-20,2.4932749e-15,835.56,3.8582547748169397e-16,6.4464140728e-24,2.2378966092e-16,9.83861258901e-17
700.0,1.484036179978e-15,3.140401897056e-18,3.659168232396e-20,2.1580218e-15,835.56,3.68486912628949e-16,4.070340210285e-24,2.2123187262e-16,8.37612667449e-17
710.0,1.235363427774e-15,2.278232633256e-18,2.5356144151520002e-20,1.8771353e-15,835.56,3.5197320880428896e-16,2.573397137595e-24,2.1871039338000001e-16,7.1342702844e-17
720.0,1.028893391183e-15,1.6542684642e-18,1.758873867204e-20,1.6413681e-15,835.56,3.3624314455736e-16,1.62909420032e-24,2.1622468752e-16,6.079297866e-17
730.0,8.57371339814e-16,1.2022739912999999e-18,1.2213272315300001e-20,1.4430737e-15,835.56,3.2125729963307497e-16,1.0326263314e-24,2.1377411892e-16,5.18265132132e-17
740.0,7.14810931557e-16,8.745661247279999e-19,8.489394522199999e-21,1.2759416e-15,835.56,3.06978872488285e-16,6.55389362189e-25,2.1135811842e-16,4.4202475839899996e-17
750.0,5.96259227468e-16,6.36751036896e-19,5.9069678841e-21,1.1347453e-15,835.56,2.93372523804781e-16,4.164943605195e-25,2.0897608338000001e-16,3.77168153331e-17
760.0,4.97622651352e-16,4.6401658482e-19,4.114289741024e-21,1.0151613e-15,835.56,2.8040492814688495e-16,2.6501601986e-25,2.0662749486000002e-16,3.2197110399899996e-17
770.0,4.15513645039e-16,3.38440801899e-19,2.868567680548e-21,9.1360656e-16,835.56,2.6804450810237e-16,1.688435965615e-25,2.0431176696e-16,2.74973875563e-17
780.0,3.47127822576e-16,2.4706684352099997e-19,2.002043265358e-21,8.2711036e-16,835.56,2.56261241534627e-16,1.077073235795e-25,2.0202838074000002e-16,2.34940159137e-17
790.0,2.90142563988e-16,1.8052120243560001e-19,1.398677418524e-21,7.5320774e-16,835.56,2.45026674875619e-16,6.8794078251e-26,1.9977675030000001e-16,2.008233276318e-17
800.0,2.426334647197e-16,1.32014711445e-19,9.78128556542e-22,6.898519e-16,835.56,2.3431395635826597e-16,4.39945474562e-26,1.9755640692e-16,1.717359408801e-17
810.0,2.030048257367e-16,9.66262034184e-20,6.84711237866e-22,6.3534126e-16,835.56,2.2409757680384196e-16,2.8170087766699996e-26,1.953668484e-16,1.46925591165e-17
820.0,1.69933052532e-16,7.07854916328e-20,4.797891753505999e-22,5.8826062e-16,835.56,2.1435321010652697e-16,1.80599266356e-26,1.9320753906000001e-16,1.257541119999e-17
830.0,1.423192197475e-16,5.19003093684e-20,3.36528572555e-22,5.4743115e-16,835.56,2.0505786610237798e-16,1.159259647395e-26,1.9107799344e-16,1.076799780432e-17
840.0,1.192511281846e-16,3.808617337008e-20,2.3627613305160004e-22,5.1187048e-16,835.56,1.9618967123558798e-16,7.4503850109e-27,1.8897770934e-16,9.22430425425e-18
850.0,9.99710843466e-17,2.7973017824999997e-20,1.6605183168139999e-22,4.8075991e-16,835.56,1.8772802807393398e-16,4.7941173488500005e-27,1.8690625152e-16,7.90532334606e-18
860.0,8.384917138e-17,2.0562768806459997e-20,1.16813345578e-22,4.5341536e-16,835.56,1.7965331621731199e-16,3.0886510660149997e-27,1.8486315126e-16,6.77783122638e-18
870.0,7.03611825243e-17,1.5128351369999998e-20,8.22547900688e-23,4.2926455e-16,835.56,1.7194668625694998e-16,1.992304527645e-27,1.8284790636e-16,5.81360821569e-18
880.0,5.90714933671e-17,1.1139596613359999e-20,5.797633520959999e-23,4.078294e-16,835.56,1.6459059814004498e-16,1.28666722551e-27,1.8086009832e-16,4.98866893542e-18
890.0,4.9617193375e-17,8.20946779884e-21,4.090338262174e-23,3.8870919e-16,835.56,1.5756818310797098e-16,8.31961696035e-28,1.788992919e-16,4.28259896127e-18
900.0,4.16960855797e-17,6.0551517677399995e-21,2.88858660579e-23,3.7156778e-16,835.56,1.50863536141267e-16,5.3859314858450005e-28,1.7696508534e-16,3.67800637599e-18
910.0,3.505621918e-17,4.469892803058e-21,2.041855083806e-23,3.5612251e-16,835.56,1.44461370342833e-16,3.490882890755e-28,1.7505697644000001e-16,3.16008310464e-18
920.0,2.94877945769e-17,3.3024243701639997e-21,1.444705968106e-23,3.421363e-16,835.56,1.3834742237302699e-16,2.26531318532e-28,1.7317461366e-16,2.71622904915e-18
930.0,2.481559124726e-17,2.441892074784e-21,1.023161109294e-23,3.2940881e-16,835.56,1.3250786755968898e-16,1.471752290105e-28,1.7131756176e-16,2.33567901396e-18
940.0,2.089355206085e-17,1.8070889326199996e-21,7.25302957166e-24,3.1777158e-16,835.56,1.26929785151531e-16,9.5731129711e-29,1.6948543572e-16,2.0092765355039998e-18
950.0,1.759963512709e-17,1.338413430546e-21,5.14638496048e-24,3.0708187e-16,835.56,1.21600786115425e-16,6.23421344926e-29,1.676778003e-16,1.729199286456e-18
960.0,1.483197273819e-17,9.92104457832e-22,3.6550453528e-24,2.972192e-16,835.56,1.16509199237759e-16,4.06462657773e-29,1.65894347484e-16,1.488773329356e-18
970.0,1.25053871071e-17,7.36000678746e-22,2.598299517322e-24,2.8808109e-16,835.56,1.11643831851265e-16,2.65316941954e-29,1.64134615248e-16,1.282298162412e-18
980.0,1.054862421147e-17,5.46450853512e-22,1.848785468582e-24,2.7958022e-16,835.56,1.0699398977444999e-16,1.7338554737799998e-29,1.6239826377e-16,1.104906328176e-18
990.0,8.90216732955e-18,4.0604594625599997e-22,1.316698882748e-24,2.7164273e-16,835.56,1.0254969664533699e-16,1.1343866757950001e-29,1.60684911378e-16,9.524397687e-19
